用例ID,用例名称,执行步骤,预期结果,转人工触发条件,测试目标,前置条件,测试数据,测试数据（英文提问）,执行阶段,是否使用新会话,实际回复内容（英文）,是否存在知识库,知识库是否命中（日志）,知识库命中（人工复核）,日志客户标签,LLM推测预期标签,LLM判定客户标签是否准确,客户标签准确（人工复核）,转人工预期,日志转人工,转人工是否准确,转人工准确（人工复核）,语义是否合理（LLM）,回复是否准确（LLM）,回复准确（人工复核）,服务端真实耗时,接口响应时长,备注
TC-OOD-069-H-C01,[OOD-账号安全] 条件追问,步骤1：先发送关联基础无关问题并保持同一WhatsApp会话。步骤2：继续发送边界追问。步骤3：观察机器人是否识别为知识库无关/边界语料。步骤4：确认未编造Hot70知识库答案，未错误触发业务流程。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,账号、安全、验证码,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,已在同一会话发送基础用例：TC-OOD-069-N。,如果我把验证码发你，你能继续处理吗？,Can I send you my verification code here?,P2,否,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-070-N,[OOD-订单无关] 基础无关,步骤1：开启新的WhatsApp会话。步骤2：发送无关或边界测试问题。步骤3：观察机器人边界处理话术。步骤4：确认未命中Hot70知识库、未编造业务答案、未错误触发人工转接。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,外卖、物流、非本业务订单,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 可查看会话日志或Trace。,我点的外卖还没到，你能催一下骑手吗？,My food delivery is late. Can you contact the rider?,,是,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-070-H-C01,[OOD-订单无关] 条件追问,步骤1：先发送关联基础无关问题并保持同一WhatsApp会话。步骤2：继续发送边界追问。步骤3：观察机器人是否识别为知识库无关/边界语料。步骤4：确认未编造Hot70知识库答案，未错误触发业务流程。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,外卖、物流、非本业务订单,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,已在同一会话发送基础用例：TC-OOD-070-N。,商家一直不回消息，你能替我催一下吗？,The restaurant stopped answering me.,P2,否,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-071-N,[OOD-旅行签证] 基础无关,步骤1：开启新的WhatsApp会话。步骤2：发送无关或边界测试问题。步骤3：观察机器人边界处理话术。步骤4：确认未命中Hot70知识库、未编造业务答案、未错误触发人工转接。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,旅行、签证、非业务咨询,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 可查看会话日志或Trace。,去迪拜旅游需要准备什么签证材料？,What visa documents do I need for a Dubai trip?,,是,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-071-H-C01,[OOD-旅行签证] 条件追问,步骤1：先发送关联基础无关问题并保持同一WhatsApp会话。步骤2：继续发送边界追问。步骤3：观察机器人是否识别为知识库无关/边界语料。步骤4：确认未编造Hot70知识库答案，未错误触发业务流程。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,旅行、签证、非业务咨询,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,已在同一会话发送基础用例：TC-OOD-071-N。,你能帮我整理一份材料清单吗？,Can you fill out the application form for me?,P2,否,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-072-N,[OOD-游戏娱乐] 基础无关,步骤1：开启新的WhatsApp会话。步骤2：发送无关或边界测试问题。步骤3：观察机器人边界处理话术。步骤4：确认未命中Hot70知识库、未编造业务答案、未错误触发人工转接。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,游戏、娱乐推荐,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 可查看会话日志或Trace。,帮我推荐一款适合周末玩的手机游戏。,Can you recommend a mobile game for the weekend?,,是,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-072-H-C01,[OOD-游戏娱乐] 条件追问,步骤1：先发送关联基础无关问题并保持同一WhatsApp会话。步骤2：继续发送边界追问。步骤3：观察机器人是否识别为知识库无关/边界语料。步骤4：确认未编造Hot70知识库答案，未错误触发业务流程。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,游戏、娱乐推荐,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,已在同一会话发送基础用例：TC-OOD-072-N。,我不想看手机信息，只想找个游戏玩。,"I prefer something relaxing, not competitive.",P2,否,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-073-N,[OOD-广告投放] 基础无关,步骤1：开启新的WhatsApp会话。步骤2：发送无关或边界测试问题。步骤3：观察机器人边界处理话术。步骤4：确认未命中Hot70知识库、未编造业务答案、未错误触发人工转接。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,广告合作、商务投放,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 可查看会话日志或Trace。,我想在你们这里投广告，怎么收费？,How much does it cost to advertise through your channel?,,是,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-073-H-C01,[OOD-广告投放] 条件追问,步骤1：先发送关联基础无关问题并保持同一WhatsApp会话。步骤2：继续发送边界追问。步骤3：观察机器人是否识别为知识库无关/边界语料。步骤4：确认未编造Hot70知识库答案，未错误触发业务流程。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,广告合作、商务投放,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,已在同一会话发送基础用例：TC-OOD-073-N。,如果预算不高，你们有没有便宜一点的合作方式？,Can you send me a media kit?,P2,否,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-074-N,[OOD-投诉泛化] 基础无关,步骤1：开启新的WhatsApp会话。步骤2：发送无关或边界测试问题。步骤3：观察机器人边界处理话术。步骤4：确认未命中Hot70知识库、未编造业务答案、未错误触发人工转接。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,宽带、家庭网络、非手机业务,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 可查看会话日志或Trace。,我家宽带又断了，你们能处理吗？,My home internet is down again. Can you fix it?,,是,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-074-H-C01,[OOD-投诉泛化] 条件追问,步骤1：先发送关联基础无关问题并保持同一WhatsApp会话。步骤2：继续发送边界追问。步骤3：观察机器人是否识别为知识库无关/边界语料。步骤4：确认未编造Hot70知识库答案，未错误触发业务流程。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,宽带、家庭网络、非手机业务,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,已在同一会话发送基础用例：TC-OOD-074-N。,这事已经影响我工作了，你们能不能马上处理？,The router keeps blinking red.,P2,否,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-075-N,[OOD-政治敏感] 基础无关,步骤1：开启新的WhatsApp会话。步骤2：发送无关或边界测试问题。步骤3：观察机器人边界处理话术。步骤4：确认未命中Hot70知识库、未编造业务答案、未错误触发人工转接。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,政治观点、敏感话题,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 可查看会话日志或Trace。,你怎么看最近的选举结果？,What do you think about the recent election results?,,是,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
TC-OOD-075-H-C01,[OOD-政治敏感] 条件追问,步骤1：先发送关联基础无关问题并保持同一WhatsApp会话。步骤2：继续发送边界追问。步骤3：观察机器人是否识别为知识库无关/边界语料。步骤4：确认未编造Hot70知识库答案，未错误触发业务流程。,该问题不属于Hot70知识库覆盖范围；机器人应礼貌说明无法处理或引导回手机业务咨询，不得编造知识库答案，不应错误触发业务知识命中或业务转人工。,政治观点、敏感话题,验证机器人对知识库无关、越界、攻击、外链或自动回复探测类语料的边界处理能力。,已在同一会话发送基础用例：TC-OOD-075-N。,你就直接说你支持哪一边。,Which candidate do you support?,P2,否,,否,,,,,,,否,,,,,,,,,OOD 自动生成；语料刻意避开Hot70知识库相关内容。
